reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-09,wk inc rsv hosp,3,2026-05-30,09,quantile,0.975,29.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,09,quantile,0.99,40.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.01,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.025,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.05,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.1,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.15,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.2,1.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.25,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.3,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.35,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.4,2.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.45,2.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.5,2.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.55,2.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.6,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.65,3.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.7,3.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.75,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.8,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.85,5.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.9,5.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.95,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.975,7.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,10,quantile,0.99,10.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.01,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.025,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.05,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.1,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.15,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.2,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.25,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.3,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.35,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.4,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.45,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.5,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.55,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.6,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.65,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.7,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.75,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.8,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.85,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.9,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.95,1.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.975,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,11,quantile,0.99,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.01,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.025,30.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.05,43.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.1,50.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.15,57.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.2,58.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.25,61.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.3,63.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.35,65.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.4,66.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.45,67.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.5,67.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.55,72.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.6,77.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.65,77.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.7,85.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.75,88.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.8,89.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.85,100.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.9,101.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.95,114.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.975,131.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,12,quantile,0.99,214.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.01,2.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.025,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.05,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.1,7.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.15,7.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.2,8.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.25,9.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.3,10.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.35,10.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.4,10.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.45,10.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.5,10.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.55,11.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.6,11.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.65,11.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.7,12.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.75,14.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.8,15.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.85,17.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.9,20.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.95,22.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.975,28.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,13,quantile,0.99,50.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.01,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.025,1.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.05,2.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.1,2.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.15,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.2,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.25,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.3,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.35,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.4,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.45,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.5,5.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.55,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.6,6.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.65,6.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.7,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.75,7.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.8,8.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.85,9.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.9,9.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.95,11.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.975,13.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,15,quantile,0.99,18.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.01,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.025,0.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.05,0.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.1,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.15,2.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.2,2.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.25,2.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.3,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.35,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.4,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.45,3.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.5,3.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.55,3.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.6,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.65,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.7,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.75,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.8,5.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.85,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.9,6.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.95,8.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.975,9.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,16,quantile,0.99,16.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.01,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.025,18.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.05,19.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.1,22.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.15,24.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.2,25.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.25,26.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.3,26.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.35,27.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.4,29.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.45,30.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.5,32.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.55,32.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.6,35.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.65,36.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.7,39.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.75,43.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.8,47.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.85,54.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.9,59.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.95,68.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.975,76.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,17,quantile,0.99,114.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.01,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.025,7.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.05,10.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.1,11.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.15,11.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.2,12.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.25,13.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.3,15.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.35,15.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.4,16.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.45,17.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.5,18.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.55,18.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.6,19.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.65,20.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.7,21.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.75,23.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.8,25.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.85,28.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.9,30.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.95,39.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.975,50.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,18,quantile,0.99,72.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.01,2.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.025,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.05,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.1,6.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.15,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.2,7.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.25,7.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.3,8.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.35,8.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.4,9.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.45,9.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.5,9.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.55,10.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.6,10.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.65,11.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.7,11.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.75,11.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.8,13.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.85,14.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.9,16.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.95,21.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.975,30.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,19,quantile,0.99,44.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.01,1.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.025,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.05,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.1,2.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.15,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.2,3.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.25,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.3,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.35,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.4,5.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.45,5.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.5,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.55,6.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.6,6.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.65,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.7,7.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.75,8.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.8,8.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.85,9.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.9,11.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.95,12.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.975,16.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,20,quantile,0.99,23.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.01,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.025,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.05,7.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.1,10.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.15,11.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.2,11.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.25,12.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.3,13.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.35,13.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.4,14.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.45,15.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.5,15.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.55,16.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.6,17.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.65,18.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.7,19.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.75,20.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.8,21.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.85,23.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.9,26.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.95,34.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.975,42.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,21,quantile,0.99,61.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.01,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.025,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.05,3.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.1,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.15,5.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.2,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.25,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.3,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.35,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.4,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.45,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.5,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.55,7.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.6,8.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.65,9.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.7,10.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.75,10.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.8,11.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.85,13.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.9,15.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.95,18.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.975,24.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,22,quantile,0.99,36.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.01,1.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.025,1.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.05,1.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.1,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.15,1.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.2,2.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.25,2.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.3,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.35,3.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.4,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.45,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.5,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.55,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.6,5.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.65,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.7,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.75,6.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.8,7.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.85,7.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.9,7.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.95,8.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.975,9.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,23,quantile,0.99,14.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.01,1.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.025,2.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.05,3.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.1,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.15,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.2,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.25,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.3,4.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.35,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.4,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.45,4.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.5,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.55,5.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.6,6.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.65,6.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.7,6.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.75,7.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.8,7.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.85,8.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.9,9.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.95,11.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.975,14.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,24,quantile,0.99,24.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.01,3.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.025,11.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.05,14.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.1,15.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.15,17.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.2,18.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.25,18.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.3,18.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.35,19.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.4,21.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.45,21.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.5,22.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.55,22.5
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.6,25.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.65,25.0
2026-05-09,wk inc rsv hosp,3,2026-05-30,25,quantile,0.7,28.0
