reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.05,0
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.1,0
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.15,1
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.2,1
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.25,1
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.3,2
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.35,2
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.4,2
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.45,3
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.5,3
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.55,3
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.6,4
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.65,4
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.7,5
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.75,5
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.8,6
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.85,6.5
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.9,8
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.95,10.5
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.975,12
2026-05-02,05,3,wk inc rsv hosp,2026-05-23,quantile,0.99,17
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.01,47.5
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.025,60.5
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.05,82
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.1,91.5
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.15,97.5
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.2,102.25
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.25,105
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.3,107.75
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.35,111
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.4,115.25
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.45,120
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.5,122
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.55,126
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.6,132
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.65,135.5
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.7,142.75
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.75,149
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.8,154
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.85,160.5
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.9,169
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.95,187
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.975,207.5
2026-05-02,06,0,wk inc rsv hosp,2026-05-02,quantile,0.99,231
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.01,29
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.025,44.5
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.05,61.5
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.1,69.5
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.15,74.25
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.2,76.75
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.25,79.25
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.3,83.25
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.35,88.5
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.4,93.5
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.45,96.5
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.5,100
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.55,103.5
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.6,108
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.65,112
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.7,116.5
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.75,121.125
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.8,126
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.85,132.5
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.9,142
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.95,159
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.975,179
2026-05-02,06,1,wk inc rsv hosp,2026-05-09,quantile,0.99,208.5
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.01,11.5
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.025,27
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.05,32
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.1,37
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.15,41
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.2,47
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.25,49
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.3,53
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.35,57
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.4,60
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.45,64
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.5,68
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.55,72
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.6,76
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.65,80
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.7,85
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.75,90
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.8,96
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.85,104
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.9,113
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.95,137
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.975,160
2026-05-02,06,2,wk inc rsv hosp,2026-05-16,quantile,0.99,200
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.01,7
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.025,16
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.05,19
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.1,23
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.15,27
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.2,31
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.25,33
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.3,36
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.35,39
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.4,41
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.45,44
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.5,48
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.55,51
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.6,55
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.65,59
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.7,63
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.75,67
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.8,72
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.85,79
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.9,93
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.95,117
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.975,140
2026-05-02,06,3,wk inc rsv hosp,2026-05-23,quantile,0.99,173
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.01,12.5
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.025,23.25
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.05,28.25
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.1,33.5
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.15,37
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.2,38.5
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.25,39.75
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.3,42
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.35,43.5
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.4,44.5
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.45,47
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.5,48.75
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.55,49.25
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.6,51.25
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.65,53.5
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.7,56.25
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.75,59
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.8,59.75
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.85,62.75
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.9,66.5
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.95,73.75
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.975,82
2026-05-02,08,0,wk inc rsv hosp,2026-05-02,quantile,0.99,97.005
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.01,9.495000000000001
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.025,18.5
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.05,22.5
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.1,25.5
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.15,28.25
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.2,30
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.25,32
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.3,33.25
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.35,35.5
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.4,37
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.45,39
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.5,41
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.55,42.75
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.6,43.75
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.65,46.25
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.7,48.89999999999998
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.75,52
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.8,55.25
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.85,59
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.9,62.75
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.95,70
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.975,75
2026-05-02,08,1,wk inc rsv hosp,2026-05-09,quantile,0.99,87.75
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.01,3.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.025,15.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.05,19.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.1,22
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.15,24.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.2,26
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.25,27
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.3,27.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.35,28
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.4,28.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.45,30
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.5,30.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.55,31
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.6,32.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.65,34.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.7,36.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.75,39
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.8,40
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.85,44
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.9,47
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.95,56.5
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.975,66
2026-05-02,08,2,wk inc rsv hosp,2026-05-16,quantile,0.99,85.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.01,3.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.025,11
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.05,15
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.1,18
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.15,19
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.2,20.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.25,21
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.3,22.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.35,23.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.4,23.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.45,24.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.5,25
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.55,25.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.6,25.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.65,27.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.7,29
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.75,32.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.8,33
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.85,38
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.9,40
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.95,48.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.975,60.5
2026-05-02,08,3,wk inc rsv hosp,2026-05-23,quantile,0.99,85
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.01,6.75
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.025,8.25
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.05,9.75
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.1,12
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.15,13.25
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.2,14
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.25,14.75
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.3,15.75
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.35,16.75
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.4,17.25
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.45,18.25
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.5,18.25
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.55,19.25
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.6,19.75
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.65,21
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.7,22.5
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.75,23.5
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.8,25
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.85,27.5
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.9,29.5
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.95,33.25
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.975,38
2026-05-02,09,0,wk inc rsv hosp,2026-05-02,quantile,0.99,42.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.01,4.25
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.025,5.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.05,7
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.1,8.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.15,9.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.2,10
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.25,10.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.3,11.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.35,12
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.4,12.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.45,13.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.5,13.75
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.55,14.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.6,15
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.65,16.25
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.7,17
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.75,18.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.8,20
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.85,21.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.9,23.75
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.95,28.25
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.975,32.5
2026-05-02,09,1,wk inc rsv hosp,2026-05-09,quantile,0.99,38.5
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.01,2.5
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.025,3
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.05,4
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.1,5
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.15,5
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.2,6
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.25,7
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.3,7
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.35,8
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.4,8
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.45,9
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.5,10
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.55,10
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.6,11
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.65,12
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.7,13
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.75,15
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.8,16
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.85,18.5
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.9,20.5
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.95,27
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.975,33
2026-05-02,09,2,wk inc rsv hosp,2026-05-16,quantile,0.99,42
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.01,1
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.025,2
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.05,2
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.1,3
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.15,3
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.2,4
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.25,4
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.3,5
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.35,5
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.4,6
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.45,6
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.5,7
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.55,8
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.6,9
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.65,10
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.7,10.5
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.75,12
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.8,13
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.85,15
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.9,17
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.95,21
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.975,29
2026-05-02,09,3,wk inc rsv hosp,2026-05-23,quantile,0.99,37
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.01,0
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.025,0.5
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.05,1
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.1,1.5
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.15,2
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.2,2
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.25,2
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.3,3
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.35,3
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.4,3
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.45,3.5
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.5,4
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.55,4
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.6,4
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.65,5
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.7,5
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.75,6
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.8,6
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.85,7
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.9,7
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.95,8
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.975,11
2026-05-02,10,0,wk inc rsv hosp,2026-05-02,quantile,0.99,14
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.01,0
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.025,0
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.05,0
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.1,0.5
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.15,1
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.2,1.5
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.25,1.5
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.3,2
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.35,2
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.4,2
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.45,2.5
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.5,3
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.55,3
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.6,3
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.65,4
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.7,4
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.75,5
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.8,5
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.85,6
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.9,7
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.95,8
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.975,11
2026-05-02,10,1,wk inc rsv hosp,2026-05-09,quantile,0.99,13
2026-05-02,10,2,wk inc rsv hosp,2026-05-16,quantile,0.01,0
2026-05-02,10,2,wk inc rsv hosp,2026-05-16,quantile,0.025,0
2026-05-02,10,2,wk inc rsv hosp,2026-05-16,quantile,0.05,0
2026-05-02,10,2,wk inc rsv hosp,2026-05-16,quantile,0.1,0
2026-05-02,10,2,wk inc rsv hosp,2026-05-16,quantile,0.15,0
2026-05-02,10,2,wk inc rsv hosp,2026-05-16,quantile,0.2,1
2026-05-02,10,2,wk inc rsv hosp,2026-05-16,quantile,0.25,1
2026-05-02,10,2,wk inc rsv hosp,2026-05-16,quantile,0.3,1
